Price,Close,High,Low,Open,Volume
2012-09-05,20.256229400634766,20.441192340348906,20.237188196035852,20.417618822236918,336375200
2012-09-06,20.438777923583984,20.499828584325527,20.273459823300268,20.34508749810271,391196400
2012-09-07,20.56481170654297,20.626466041649472,20.423670765157215,20.492577127271243,329666400
2012-09-10,20.029861450195312,20.650938534105727,20.010518413430795,20.565107036606825,487998000
2012-09-11,19.96489143371582,20.25230933749602,19.841279299481517,20.101498466267273,503983200
2012-09-12,20.242931365966797,20.246256354115282,19.826160242273144,20.154076706950196,712233200
2012-09-13,20.641569137573242,20.7177307258778,20.393439505723304,20.472018973468376,598360000
2012-09-14,20.89242172241211,21.064691624102885,20.789965275774563,20.852528319524552,600474000
2012-09-17,21.14931297302246,21.149916635859615,20.993061142505166,21.136316467234337,398031200
2012-09-18,21.21368980407715,21.22638286605459,21.047766433635022,21.15233731439957,373503200
2012-09-19,21.219438552856445,21.27655896165712,21.142975100198438,21.163828915839023,326874800
2012-09-20,21.116668701171875,21.157772646895666,20.96313660264079,21.130570699307388,336568400
2012-09-21,21.158687591552734,21.309196601322604,21.136624837879257,21.228804504445375,571589200
2012-09-24,20.87761878967285,21.00848456594933,20.642183707519955,20.75884403105945,639766400
2012-09-25,20.35626983642578,20.93775704403099,20.339948339945998,20.80114844275893,518789600
2012-09-26,20.103609085083008,20.33058152361925,19.98332197284888,20.211201519928355,576503200
2012-09-27,20.591400146484375,20.617089713519373,19.957628391359993,20.076706539638888,594090000
2012-09-28,20.161636352539062,20.585057506311458,20.15105772385307,20.513731659251057,535110800
2012-10-01,19.928617477416992,20.45328614394881,19.841273579168668,20.284339601953196,543594800
2012-10-02,19.986642837524414,20.13896603448435,19.664467622354756,20.00175377901065,627992400
2012-10-03,20.293106079101562,20.305498926036034,20.02654204273429,20.093939244687373,424281200
2012-10-04,20.152568817138672,20.377728653574568,20.114791458525772,20.287059764759316,370725600
2012-10-05,19.723100662231445,20.128387675044415,19.683509091129995,20.104210491158867,594006000
2012-10-08,19.287290573120117,19.571083194521275,19.22503096814408,19.550531213857084,637994000
2012-10-09,19.217174530029297,19.35740835273007,18.84543432867735,19.3017987225016,838597200
2012-10-10,19.370094299316406,19.493101084005264,19.251923273224666,19.334733218092882,510356000
2012-10-11,18.982946395874023,19.560203171907325,18.982946395874023,19.53904752778623,546081200
2012-10-12,19.031597137451172,19.202959874856994,18.898315187699026,19.027063210756,460014800
2012-10-15,19.184228897094727,19.195411188031528,18.854498195012653,19.111392283235872,432502000
2012-10-16,19.63847541809082,19.653889804470513,19.07058844092867,19.20266310001673,549771600
2012-10-17,19.48192024230957,19.729142769692967,19.463484314807086,19.61066990341014,389037600
2012-10-18,19.120155334472656,19.404853407020628,19.040366918109225,19.33020419559522,476624400
2012-10-19,18.431076049804688,19.093860791616443,18.424426073460435,19.072101487952153,744086000
2012-10-22,19.16216278076172,19.20296328605168,18.458877830787554,18.509048022492905,546730800
2012-10-23,18.537456512451172,19.158233317188508,18.48728793694644,19.070585997612618,707145600
2012-10-24,18.642332077026367,18.936098007608575,18.45525307182244,18.78166037872352,558527200
2012-10-25,18.422006607055664,18.798584082122026,18.301417689612776,18.738137093616505,656325600
2012-10-26,18.254575729370117,18.556804269340716,17.861679918666,18.418684893640492,1018432800
2012-10-31,17.99224090576172,18.192920086526588,17.761943504544703,17.9789425668895,510003200
2012-11-01,18.029111862182617,18.224349996589737,17.957484194436383,18.079885721260368,361298000
2012-11-02,17.432512283325195,18.041501551017088,17.370556139565977,18.009465455111577,599373600
2012-11-05,17.668853759765625,17.764054935972986,17.45668887880315,17.635608725240804,529135600
2012-11-06,17.61536407470703,17.853822257797308,17.531950438015325,17.838409482457827,374917200
2012-11-07,16.94135284423828,17.443520586112733,16.8730397803679,17.42226831751837,793648800
2012-11-08,16.3265438079834,17.069778084603286,16.25185685256742,17.021199621135292,1056146000
2012-11-09,16.60921287536621,16.846634572214892,16.204198629473783,16.407617004476524,929913600
2012-11-12,16.480770111083984,16.835081425031575,16.353861361924363,16.8244544853493,515802000
2012-11-13,16.482906341552734,16.71304118523285,16.284345884275847,16.361766610511214,532949200
2012-11-14,16.30012321472168,16.62103765474251,16.278870957154933,16.561833894878724,477170400
2012-11-15,15.958264350891113,16.37967272696591,15.86718298900833,16.319862529971445,789910800
2012-11-16,16.02081871032715,16.091255895666567,15.355004815252787,15.945523676243988,1266893600
2012-11-19,17.17603874206543,17.22977663327842,16.3912112879642,16.41641014643204,823317600
2012-11-20,17.02969741821289,17.36488226277604,16.837514180564423,17.363667801434232,642754000
2012-11-21,17.053688049316406,17.22583353212462,16.898846618506244,17.13110876472149,373002000
2012-11-23,17.351215362548828,17.366396937423573,17.081005057120368,17.219753593231324,272826400
2012-11-26,17.89862060546875,17.912889305961944,17.418311825219256,17.484802348074304,630579600
2012-11-27,17.75440788269043,17.92564365493075,17.612319176854722,17.899228720640718,533330000
2012-11-28,17.698551177978516,17.785382748253266,17.374296423870845,17.52640408758974,520864400
2012-11-29,17.893465042114258,18.041929308311136,17.768683585262547,17.91957677439514,514698800
2012-11-30,17.769590377807617,17.864316735730604,17.690652016445732,17.81543507481579,391319600
2012-12-03,17.797225952148438,18.052258067065132,17.77627689135687,18.023719025347454,364280000
2012-12-04,17.4832820892334,17.66392869182028,17.370340466743794,17.66392869182028,557068400
2012-12-05,16.358125686645508,17.282916627696494,16.35751764491167,17.27259451122287,1044638000
2012-12-06,16.61467742919922,16.798965981964095,15.746051608614254,16.059073150620574,1177212400
2012-12-07,16.18992042541504,16.856340391139938,16.091247451394864,16.801691242896144,787040800
2012-12-10,16.085783004760742,16.34961788210225,15.835608792883002,15.939442821959402,630484400
2012-12-11,16.43705940246582,16.685107930139196,16.31500843617246,16.387874515301196,592345600
2012-12-12,16.36449432373047,16.637741678206147,16.28160935232579,16.630758119149846,487144000
2012-12-13,16.08184051513672,16.323210372194083,15.963736115608292,16.12616756622622,625259600
2012-12-14,15.477648735046387,15.73085820460519,15.349830349863465,15.628238671688257,1009579200
2012-12-17,15.752111434936523,15.787634019679208,15.217761478431067,15.451539584402203,757607200
2012-12-18,16.20965576171875,16.24001568037899,15.79522925187635,15.939443729844678,625685200
2012-12-19,15.97922134399414,16.20358873958625,15.954628893848191,16.13588369915016,449369200
2012-12-20,15.840164184570312,16.09732034645757,15.753635822879275,16.09124803849293,481689600
2012-12-21,15.767295837402344,15.777617948732154,15.491314749888517,15.559019757850747,596268400
2012-12-24,15.792801856994629,15.916673709719586,15.74847481487469,15.79826774546439,175753200
2012-12-26,15.575111389160156,15.771242859858477,15.51803332241532,15.757275742452078,302436400
2012-12-27,15.637660026550293,15.673789049449839,15.321906440545172,15.591510477597465,455120400
2012-12-28,15.471577644348145,15.620043501761923,15.4269474105738,15.492831526430402,354278400
2012-12-31,16.157129287719727,16.255195837585283,15.453669084911036,15.500120210397528,659492400
2013-01-02,16.66901969909668,16.850274506066132,16.44435071274334,16.814448687448504,560518000
2013-01-03,16.458620071411133,16.6884517464194,16.42522317550549,16.63410578535374,352965200
2013-01-04,16.000167846679688,16.353264914892616,15.964645244217381,16.302865560668778,594333600
2013-01-07,15.906044006347656,16.069991429305063,15.641904329657915,15.848357901171658,484156400
2013-01-08,15.948851585388184,16.148626428013703,15.825587809405823,16.06725913731315,458707200
2013-01-09,15.699594497680664,15.939748218758412,15.665892780099925,15.863541963065499,407604400
2013-01-10,15.89421558380127,16.052394022861073,15.651631207274045,16.04723296363718,601146000
2013-01-11,15.796749114990234,15.949159998203422,15.757886342254364,15.818001383108102,350506800
2013-01-14,15.23355484008789,15.408129240129966,15.135185069670557,15.261789046131884,734207600
2013-01-15,14.752942085266113,15.149758085158753,14.675824585282891,15.128809028162827,876772400
2013-01-16,15.365320205688477,15.467030153145117,14.952717803419924,15.01768906975374,690804800
2013-01-17,15.261791229248047,15.506804438757223,15.24205825177679,15.493445358939173,453678400
2013-01-18,15.180425643920898,15.247825842244952,15.071125702407569,15.13549055692719,472922800
2013-01-22,15.325240135192871,15.419661663817616,15.078102935496373,15.318864618723644,461546400
2013-01-23,15.605780601501465,15.635534104839579,15.32524641185332,15.447903810600904,861509600
2013-01-24,13.67756175994873,14.139957073388176,13.669970158800231,13.965989095937331,1460852400
2013-01-25,13.355127334594727,13.851526712094959,13.20696627602159,13.713689386886546,1208026400
2013-01-28,13.657217979431152,13.759837544760067,13.233077431502315,13.292888444728472,785517600
2013-01-29,13.913464546203613,13.97206191569387,13.726745525726573,13.920448106080604,571158000
2013-01-30,13.869746208190918,14.044928662005702,13.799005840228466,13.874907265109055,417155200
2013-01-31,13.829061508178711,13.944128909252994,13.813578338592453,13.874299798204532,319334400
2013-02-01,13.772287368774414,13.950201952028413,13.61228650073641,13.938968586802453,539484400
2013-02-04,13.429206848144531,13.842721224658895,13.419491156980312,13.781088524918719,477117200
2013-02-05,13.900405883789062,13.958091983352075,13.426169297567892,13.481729684548979,573347600
2013-02-06,13.88553237915039,14.163332757444106,13.74070986581021,13.85881422499363,593706400
2013-02-07,14.298405647277832,14.352761716382314,13.867821882485673,14.146633012427339,704580800
2013-02-08,14.504840850830078,14.621800419574146,14.299320471907661,14.474913944514055,633158400
2013-02-11,14.655998229980469,14.808993995949502,14.45200768077365,14.551254084098202,517490400
2013-02-12,14.288629531860352,14.730816990561326,14.283743374467392,14.643172765495342,609053200
2013-02-13,14.261453628540039,14.463919332283862,14.145715605503211,14.26756132654011,475207600
2013-02-14,14.248626708984375,14.402842396990858,14.17014483694419,14.185413264815853,355275200
2013-02-15,14.052270889282227,14.357649279114629,14.044941651360418,14.317643447734579,391745200
2013-02-19,14.047077178955078,14.130751824161077,13.859576562846955,14.080975309789808,435783600
2013-02-20,13.70688533782959,13.97683901938779,13.705357190422129,13.97683901938779,476302400
2013-02-21,13.621685981750488,13.71665945863516,13.52274372449698,13.619853672424666,447182400
2013-02-22,13.766739845275879,13.790864026294095,13.638175671955395,13.71910143751884,330654800
2013-02-25,13.522132873535156,13.898358060240424,13.515108613861793,13.859575405252588,372579200
2013-02-26,13.710551261901855,13.789033136550902,13.365168713300346,13.55328090455684,501499600
2013-02-27,13.576183319091797,13.816515898038002,13.456475718483421,13.694058610581866,587350400
2013-02-28,13.479377746582031,13.67695642516744,13.479377746582031,13.56030268544918,322515200
2013-03-01,13.14560317993164,13.381049635310015,13.130639727689626,13.375551891712432,552448400
2013-03-04,12.827397346496582,13.076279880977449,12.795332345281494,13.06406448709611,582755600
2013-03-05,13.16606330871582,13.289741343336267,12.848776133626133,12.87106882435696,638433600
2013-03-06,12.998714447021484,13.291572414937276,12.961152516576627,13.268973935063661,460250000
2013-03-07,13.148961067199707,13.19263069666556,12.85824118934695,12.963291140160887,468473600
2013-03-08,13.183773040771484,13.297067966159819,13.088800390952839,13.125140780412238,391482000
2013-03-11,13.37158203125,13.406395908848397,12.982835626927768,13.123615207713026,474236000
2013-03-12,13.083303451538086,13.402423688482683,13.057041169885531,13.30225990402549,465911600
2013-03-13,13.080862045288086,13.268669267089654,12.98955481752937,13.083916709625457,405549200
2013-03-14,13.20759391784668,13.272943833714162,13.144990427193093,13.217670395390659,303875600
2013-03-15,13.548397064208984,13.565803596377338,13.352649006164715,13.373415180070799,643960800
2013-03-18,13.916680335998535,13.9698148534666,13.473271319923178,13.480905533436623,606197200
2013-03-19,13.879118919372559,14.077003404826668,13.696196252598599,14.032111425211472,526775200
2013-03-20,13.805526733398438,13.975012530355915,13.729487917773783,13.968599853986746,308660800
2013-03-21,13.825370788574219,13.985694156913317,13.745057431296194,13.74872204930419,383255600
2013-03-22,14.105710983276367,14.111512073031772,13.83697880291745,13.88186915869972,395105200
2013-03-25,14.15671157836914,14.3512381192421,14.101743919044699,14.19060808416665,501135600
2013-03-26,14.082197189331055,14.225724015221381,14.06356911813829,14.213508619210717,294294000
2013-03-27,13.805526733398438,13.949665171218166,13.764300987401526,13.939282898134207,331237200
2013-03-28,13.517858505249023,13.797584541304584,13.486099292091565,13.736509194113083,442839600
2013-04-01,13.097962379455566,13.549616395203499,13.062233573935176,13.494647935741577,389732000
2013-04-02,13.124836921691895,13.379827193391833,13.021313480812067,13.057959668244735,529519200
2013-04-03,13.192022323608398,13.35356729254492,13.14071846748773,13.173088456720283,363216000
2013-04-04,13.061623573303223,13.28393888611155,12.986195542200784,13.246072789696747,358447600
2013-04-05,12.923592567443848,12.977033696775004,12.816098723591738,12.963290969836864,383695200
2013-04-08,13.015510559082031,13.054903984325254,12.901910648700254,12.973979032015386,300829200
2013-04-09,13.039026260375977,13.08544313518539,12.909851299226352,13.020093211654482,306614000
2013-04-10,13.305012702941895,13.346850034581767,13.009406586345255,13.0732308195757,375928000
2013-04-11,13.263480186462402,13.375247804506714,13.167895930431964,13.2448512987668,328364400
2013-04-12,13.125141143798828,13.257979887835772,13.10345922655238,13.257979887835772,238613200
2013-04-15,12.821290969848633,13.066814704018753,12.812129423494204,13.039635857557418,317520000
2013-04-16,13.016427993774414,13.027726011603884,12.84327842958416,12.873816103326186,305771200
2013-04-17,12.300620079040527,12.844193716362094,12.157398248479572,12.834115608207144,945056000
2013-04-18,11.972343444824219,12.391932582952093,11.901800744176146,12.367502602271513,666299200
2013-04-19,11.925924301147461,12.202902302797575,11.760103146607825,11.84774739391503,609274400
2013-04-22,12.174500465393066,12.282300111459385,11.948522163940007,11.99035785644276,429920400
2013-04-23,12.402314186096191,12.471023753359399,12.178776505532516,12.336962629727715,664238400
2013-04-24,12.381850242614746,12.680815076810973,11.98608045044551,12.017840474563412,969651200
2013-04-25,12.471023559570312,12.640813492451064,12.428881257398649,12.55805622038265,384837600
2013-04-26,12.740365028381348,12.788309230485785,12.46705168167934,12.51469090663288,764097600
2013-04-29,13.13491439819336,13.241796660048706,12.825871422641672,12.839613334543424,640326400
2013-04-30,13.521522521972656,13.596951367928634,13.194463045907534,13.286992630550461,691538400
2013-05-01,13.414944648742676,13.587177634468368,13.265310142908922,13.572824953611802,506909200
2013-05-02,13.605194091796875,13.698943563930817,13.455863765847061,13.490981797690289,421828400
2013-05-03,13.741398811340332,13.840646887094442,13.71605145133096,13.782012973373108,361300800
2013-05-06,14.069068908691406,14.114569226833456,13.873625805873846,13.916378067237183,496641600
2013-05-07,14.006464958190918,14.222977576702728,13.854997292217252,14.1991583672195,483753200
2013-05-08,14.16464900970459,14.211372492855421,13.919431044693843,14.018067515808449,472598000
2013-05-09,14.041078567504883,14.232588221185704,14.004498440776986,14.13452846220608,398487600
2013-05-10,13.924259185791016,14.131446852072683,13.84771709716691,14.077958996258898,334852000
2013-05-13,13.97867202758789,14.075810768996522,13.879075677663309,13.879382673516671,316948800
2013-05-14,13.644222259521484,13.992812747976622,13.591656199776272,13.951314134374302,447118000
2013-05-15,13.182812690734863,13.556303433784574,12.983311398111935,13.499742333450989,741613600
2013-05-16,13.358953475952148,13.459473258850778,12.876952009684734,13.010363027206774,603204000
2013-05-17,13.318377494812012,13.52833144358052,13.249213142431296,13.496362015237631,427904400
2013-05-20,13.615632057189941,13.703855589345364,13.221238499701387,13.276877793703852,451578400
2013-05-21,13.515111923217773,13.694018232589595,13.347272237367203,13.468694816936825,456022000
2013-05-22,13.567063331604004,13.782243589336167,13.470847233298358,13.650061372383236,443038400
2013-05-23,13.591350555419922,13.714925421006619,13.396152076641027,13.401070577262733,353021200
2013-05-24,13.68387508392334,13.699552391125293,13.536631194547274,13.551693689293378,276166800
2013-05-28,13.569832801818848,13.867087721005252,13.5516970611255,13.829893610283019,386145200
2013-05-29,13.677727699279785,13.756115060374418,13.50712092735225,13.525565302025498,330576400
2013-05-30,13.8815336227417,13.971294605096087,13.664201920952596,13.699245412234635,353519600
2013-05-31,13.824663162231445,14.051216191952603,13.817592409340074,13.909810984256934,384302800
2013-06-03,13.855104446411133,13.905517454436856,13.601807318145124,13.855411442389407,372352400
2013-06-04,13.811756134033203,13.969144877443629,13.752735765676592,13.931949125284977,292728800
2013-06-05,13.682644844055176,13.855096036370362,13.63960879492436,13.699243958772668,290589600
2013-06-06,13.478228569030762,13.740747814553062,13.342666078730064,13.69371587990723,416934000
2013-06-07,13.581208229064941,13.625166102512283,13.303318655664576,13.417979163402201,404535600
2013-06-10,13.491442680358887,13.804681823737281,13.427196831829407,13.670963810462409,450153200
2013-06-11,13.451787948608398,13.610406279454498,13.320221365924482,13.394612852526084,286112400
2013-06-12,13.28548812866211,13.563992477382728,13.26427750538721,13.51019760869295,265227200
2013-06-13,13.401374816894531,13.437647930674835,13.179740263701673,13.295015546203077,285832400
2013-06-14,13.21970272064209,13.411520108012363,13.17205516440273,13.384161363383738,271866000
2013-06-17,13.279646873474121,13.39338473548947,13.22923388482258,13.262432942495037,259414400
2013-06-18,13.272578239440918,13.368794363196676,13.224624496352847,13.266123117297054,195025600
2013-06-19,13.002988815307617,13.269196093521805,13.002988815307617,13.261203530046934,310940000
2013-06-20,12.813626289367676,13.094588153000537,12.76229068807869,12.889246568688874,357310800
2013-06-21,12.710955619812012,12.910765555800952,12.54496036755105,12.864347627651092,481118400
2013-06-24,12.37405014038086,12.562178693758145,12.236027583169427,12.52344632039092,480746000
2013-06-25,12.376815795898438,12.535433326070876,12.260003876513178,12.471187468126816,314162800
2013-06-26,12.236639976501465,12.443212032532394,12.162556308297159,12.415853289208078,367724000
2013-06-27,12.104767799377441,12.338698657481238,12.09739086904431,12.272916172013645,337246000
2013-06-28,12.189303398132324,12.304270071529022,11.953835096222054,12.030378034038037,578516400
2013-07-01,12.579392433166504,12.67315012296001,12.333473140231703,12.378661455697532,391053600
2013-07-02,12.864349365234375,12.960873288315684,12.58707630881309,12.602138804995128,469865200
2013-07-03,12.935357093811035,13.00237082727419,12.832378885605662,12.937201531085554,240928800
2013-07-05,12.83145523071289,13.011898969177798,12.767824201939987,12.922753637236017,274024800
2013-07-08,12.758602142333984,12.9415051438757,12.62334669302203,12.914147222393698,298138400
2013-07-09,12.983006477355957,13.018356965503306,12.615049808060935,12.71403215988688,352584400
2013-07-10,12.933208465576172,13.058320776993906,12.856974166057745,12.898472785101532,281405600
2013-07-11,13.13486099243164,13.164371992826343,12.946733289982228,13.001449961525132,326292400
2013-07-12,13.110883712768555,13.211710498410023,13.015590239526924,13.145927203789743,279563200
2013-07-15,13.139473915100098,13.263048787779606,13.058321112717707,13.06477705557653,241917200
2013-07-16,13.224318504333496,13.239994996203006,13.038956177520161,13.111194614370946,216538000
2013-07-17,13.227694511413574,13.286408692387447,13.16344865985039,13.208943962181987,198990400
2013-07-18,13.272268295288086,13.367868764337459,13.236917808450036,13.322066465190188,218878800
2013-07-19,13.062932014465332,13.340512919237169,13.04448763692708,13.31346198635897,268721600
2013-07-22,13.104734420776367,13.210479696911161,13.078913119387877,13.201565327038667,207796400
2013-07-23,12.879718780517578,13.124715378508766,12.871111406463537,13.095205202596423,369395600
2013-07-24,13.541242599487305,13.666661063789538,13.379858015022585,13.492673233730176,591936800
2013-07-25,13.479455947875977,13.5686021221452,13.396765715529419,13.54708450465495,229493600
2013-07-26,13.555997848510742,13.557534469281672,13.351577214467083,13.381087392530999,200152400
2013-07-29,13.765029907226562,13.832657641679068,13.531713895027632,13.550157449494463,248057600
2013-07-30,13.935025215148926,14.052758966171302,13.8092980787298,13.831738330319075,309422400
2013-07-31,13.910740852355957,14.058599614966546,13.81544734506129,13.986361994665751,322957600
2013-08-01,14.038308143615723,14.041997018954605,13.933177658991179,14.009721411850721,206250800
2013-08-02,14.218443870544434,14.227973875425992,14.037693907157767,14.079192522729866,274783600
2013-08-05,14.430852890014648,14.468355623545492,14.206452122040675,14.284530830092107,318855600
2013-08-06,14.301752090454102,14.505864964136103,14.20707258453049,14.386901589929408,334857600
2013-08-07,14.293444633483887,14.35553985923021,14.194769304626318,14.257171526121759,298858000
2013-08-08,14.264979362487793,14.360592995945044,14.17029279739276,14.353166533877658,255777200
2013-08-09,14.061993598937988,14.247960880184003,14.037240376333607,14.19164436552116,266865200
2013-08-12,14.461469650268555,14.501384826565221,14.129451862504833,14.136569303272811,364434000
2013-08-13,15.148709297180176,15.30620847010333,14.482816384454313,14.572242956649056,881941200
2013-08-14,15.425027847290039,15.602948957414895,15.267219658898409,15.405843646451896,756372400
2013-08-15,15.406773567199707,15.545708255792517,15.133547795349218,15.36066967209479,490294000
2013-08-16,15.543542861938477,15.562418044782914,15.436171461996738,15.476086640286404,362306000
2013-08-19,15.710947036743164,15.896603714581381,15.595220429454939,15.60574042919786,510518400
2013-08-20,15.504555702209473,15.798514136005526,15.496820214877282,15.771903464672423,358688400
2013-08-21,15.544468879699707,15.69268415328572,15.508574309986674,15.58252826163704,335879600
2013-08-22,15.563035011291504,15.644415434150783,15.415746790745171,15.625540252615252,244207600
2013-08-23,15.503012657165527,15.575109201141371,15.451338069054117,15.572633712398458,222731600
2013-08-26,15.563342094421387,15.787059710539197,15.486912664853666,15.494648149390022,330965600
2013-08-27,15.118390083312988,15.549116823188944,15.047531290082523,15.409562397257378,424188800
2013-08-28,15.189864158630371,15.341485307618903,15.038244662170412,15.038244662170412,307608000
2013-08-29,15.21461296081543,15.36313886447654,15.196975530412272,15.21306619468994,239657600
2013-08-30,15.075996398925781,15.253297858079303,15.053717006690572,15.2239026771655,272297200
2013-09-03,15.118074417114258,15.490007314933298,15.080015037236663,15.257936151990737,331928800
2013-09-04,15.430912971496582,15.54076153446549,15.356340945974416,15.457834322110012,345032800
2013-09-05,15.325084686279297,15.492487491044848,15.274647859355087,15.479181330355692,236367600
2013-09-06,15.41636848449707,15.452261410080949,15.160471094418122,15.423176903162153,359525600
2013-09-09,15.662362098693848,15.71651215618072,15.579125885145377,15.626158501909716,340687200
2013-09-10,15.30559253692627,15.701971391886634,15.146546558335224,15.663292303580848,743195600
2013-09-11,14.472301483154297,14.65733843267075,14.382565866815906,14.450640136261667,898696400
2013-09-12,14.626399993896484,14.710254280524186,14.419699995361126,14.496749166951624,404051200
2013-09-13,14.385348320007324,14.599782072834845,14.379161253241607,14.522734583282281,298835600
2013-09-16,13.928011894226074,14.283545121193596,13.838277948479888,14.264671594106302,543706800
2013-09-17,14.088919639587402,14.224759170277032,13.846946438278904,13.861179669965013,399380800
2013-09-18,14.378540992736816,14.43021555742641,14.254150218580126,14.332126426109486,456862000
2013-09-19,14.614327430725098,14.723556271478124,14.519951517756395,14.564819323972701,404541200
2013-09-20,14.463016510009766,14.8077191096789,14.419386449094077,14.790701369836851,699302800
2013-09-23,15.181817054748535,15.375828833500679,14.933035530903144,15.35076493693642,762106800
2013-09-24,15.134163856506348,15.331269156592434,15.09455771333164,15.313013677656773,364344400
2013-09-25,14.899928092956543,15.150874445136,14.896834559798288,15.137260916205603,316957200
2013-09-26,15.045053482055664,15.1174590313162,14.973265978565378,15.038246715938943,237221600
2013-09-27,14.937677383422852,14.997087427557021,14.874863131035324,14.969548043798685,228040400
2013-09-30,14.75202465057373,14.903953182668692,14.679617452576485,14.767495624365274,260156400
2013-10-01,15.098892211914062,15.135404830105582,14.802458336538132,14.804624801460017,353883600
2013-10-02,15.148401260375977,15.217713269446966,14.968624321320025,15.026796634776787,289184000
2013-10-03,14.95810317993164,15.23473317990559,14.875486659909313,15.177796955941728,322753200
2013-10-04,14.946351051330566,14.994930455882926,14.809273743863194,14.972033009562638,258868400
2013-10-07,15.092397689819336,15.244017216130327,15.018134693711547,15.055576040933651,312292400
2013-10-08,14.881673812866211,15.181819264691235,14.86929637417741,15.160157920721568,290917200
2013-10-09,15.056504249572754,15.093634924173363,14.79936908118389,14.99616545738387,301725200
2013-10-10,15.150876998901367,15.235659982574635,15.070425292885398,15.202862245960985,278602800
2013-10-11,15.24896240234375,15.280833062551674,15.012249295418338,15.068874829105193,267738800
2013-10-14,15.348910331726074,15.396562646283662,15.141903032250234,15.156755959259653,261898000
2013-10-15,15.430597305297852,15.53332838145709,15.332818856543453,15.39439371464546,320073600
2013-10-16,15.505793571472168,15.549732660200256,15.447621252039086,15.4958916187978,251101200
2013-10-17,15.610690116882324,15.619354325819943,15.461546080064121,15.470828334804269,253593200
2013-10-18,15.746522903442383,15.757971618648597,15.648124765705852,15.656788970934802,290542000
2013-10-21,16.132383346557617,16.223355032391293,15.827904997513937,15.835640482734416,398106800
2013-10-22,16.08628273010254,16.351773058989664,15.719918734609367,16.28864976163673,534063600
2013-10-23,16.2437801361084,16.26575050483355,16.059359588582392,16.059359588582392,313723200
2013-10-24,16.45883560180664,16.47616401958511,16.166116552143187,16.245019848316034,384764800
2013-10-25,16.274728775024414,16.499682615531494,16.248427120499517,16.44058156172222,337792000
2013-10-28,16.39601707458496,16.430673901153934,16.189627839381895,16.370024454658232,550440800
2013-10-29,15.987568855285645,16.68595046713626,15.921352044704703,16.593741038296578,635807200
2013-10-30,16.24192237854004,16.322992120422693,15.99809180218582,16.0782344755945,354163600
2013-10-31,16.17384910583496,16.322066061378564,16.129600996195915,16.245018561236243,275696400
2013-11-01,16.09123420715332,16.238831479308075,15.961583398964716,16.21469629457275,274890000
2013-11-04,16.29916763305664,16.301334098107926,16.053481242080696,16.124340017774045,244627600
2013-11-05,16.25893211364746,16.36537637785504,16.183122407213627,16.232012438054934,265213200
2013-11-06,16.21288299560547,16.33551011806726,16.1282266489555,16.313411472277636,223375600
2013-11-07,15.950504302978516,16.28352637156897,15.94708188135654,16.171171544207407,262620400
2013-11-08,16.201679229736328,16.219419647986967,15.95362420138122,16.01556025168154,279316800
2013-11-11,16.154680252075195,16.236223332719312,16.010266987520538,16.183936229946635,227452400
2013-11-12,16.18455696105957,16.306249908378376,16.09087501654377,16.111727024030344,204276800
2013-11-13,16.203855514526367,16.25427599173438,16.089630710882446,16.121999945838233,197220800
2013-11-14,16.438209533691406,16.47306703428355,16.24244172554008,16.27169769177547,282419200
2013-11-15,16.339555740356445,16.467161082599503,16.32399443758089,16.38904207941155,317920400
2013-11-18,16.141605377197266,16.408024067214335,16.128223191479957,16.339552354577542,244944000
2013-11-19,16.170236587524414,16.289439576486707,16.12106109525014,16.154051974772187,208938800
2013-11-20,16.028629302978516,16.197320327792667,16.007777291841304,16.160282036507652,193916800
2013-11-21,16.219724655151367,16.22190376880088,15.987232676215937,16.109547272803685,262026800
2013-11-22,16.178024291992188,16.251475904343113,16.138497717162927,16.169309496709186,223725600
2013-11-25,16.30065155029297,16.366944165797722,16.215373546169122,16.2159952004629,229311600
2013-11-26,16.601299285888672,16.686578925352887,16.30873955911019,16.312472808052547,401382800
2013-11-27,16.992210388183594,16.99345535846255,16.601298031473544,16.691868372635344,363448400
2013-11-29,17.30687141418457,17.377209745831003,17.049790854029176,17.101767119610006,318127600
2013-12-02,17.156234741210938,17.56395176111342,17.143474209590163,17.36694058866534,472544800
2013-12-03,17.625883102416992,17.627751388690736,17.356976204404344,17.376272410233426,450968000
2013-12-04,17.584806442260742,17.71521419611879,17.454709515490126,17.60036774275553,377809600
2013-12-05,17.675060272216797,17.900394899507145,17.628687208419286,17.822897579657145,447580000
2013-12-06,17.429807662963867,17.639270184829765,17.41580382422211,17.609390896376134,344352400
2013-12-09,17.629316329956055,17.72735486924002,17.45720286097846,17.45720286097846,320493600
2013-12-10,17.601926803588867,17.67444593466692,17.466539142524674,17.54061407150525,278269600
2013-12-11,17.47150993347168,17.770608600227327,17.419535340204984,17.64704739457104,359718800
2013-12-12,17.445993423461914,17.59538655118937,17.43012129706091,17.495792240822276,262290000
2013-12-13,17.255840301513672,17.5188350795167,17.232187509625117,17.517900935522224,332822000
2013-12-16,17.35137367248535,17.511349846244272,17.273878019213367,17.2741888462121,282592800
2013-12-17,17.27326011657715,17.41175935165369,17.22315046701817,17.29878118200086,229902400
2013-12-18,17.141918182373047,17.16308268187873,16.769369468974197,17.10861646654831,565863200
2013-12-19,16.945526123046875,17.117950364359405,16.92280582927144,17.1023890657768,320308800
